"","V1"
"V2_641",-0.0142655201023124
"V2_642",0.03672760371658
"V2_643",-0.0294852183458067
"V2_644",-0.0217662715370733
"V2_645",-0.00749868627149061
"V2_646",0.0196749038147143
"V2_647",0.00821852289646493
"V2_648",-0.01374015846149
"V2_649",0.00564397412505901
"V2_650",-0.0439353216388788
"V2_651",-0.0101629303955983
"V2_652",-0.0201212525550536
"V2_653",-0.0147497703866734
"V2_654",0.000464678221284431
"V2_655",-0.0199492083929941
"V2_656",-0.004712372543168
"V2_657",0.005102373080455
"V2_658",0.00223881742260966
"V2_659",-0.00266799601155676
"V2_660",0.0097299614952661
"V2_661",-0.00253806674492096
"V2_662",0.00966795372106123
"V2_663",-0.0134462422815103
"V2_664",-0.0422518237127127
"V2_665",-0.0198769864782046
"V2_666",-0.00449924743436945
"V2_667",-0.00414873106199902
"V2_668",0.00527283567962965
"V2_669",-0.00599896750614073
"V2_670",-0.00994938514725644
"V2_671",-0.0250830803732246
"V2_672",0.033492381137227
"V2_673",-0.00608153507274262
"V2_674",-0.0107732001743397
"V2_675",-0.0102907390773064
"V2_676",-0.00306248849219371
"V2_677",-0.0107127716815148
"V2_678",0.0229797910226677
"V2_679",-0.0327180426487428
"V2_680",-0.0183854894592594
"V2_681",-0.00697086091690967
"V2_682",0.0134491790621958
"V2_683",-0.00939042385600121
"V2_684",-0.0126043431377498
"V2_685",0.0125817902254321
"V2_686",-0.0269085935305675
"V2_687",-0.00612979638671771
"V2_688",-0.0182131133022453
"V2_689",0.00492546262115837
"V2_690",0.00029064710115321
"V2_691",0.000939116008998779
"V2_692",-0.0379319253861472
"V2_693",-0.0228107262251036
"V2_694",-0.00724241240527646
"V2_695",0.00523605994238526
"V2_696",-0.0213885418285683
