,0
2979,8.073139012989087e-09
2980,8.19890008322502e-09
2981,8.242000831977425e-09
2982,8.282744076568867e-09
2983,8.332730394958393e-09
2984,8.364206302948432e-09
2985,8.386540592384492e-09
2986,8.452658525871129e-09
2987,8.55153157740786e-09
2988,8.607628753196319e-09
2989,8.66084898386568e-09
2990,8.698259308107868e-09
2991,8.797856548947082e-09
2992,8.83122085552225e-09
2993,8.88652555846537e-09
2994,8.908220734232379e-09
2995,8.924129291193768e-09
2996,8.97049834761075e-09
2997,9.068473692265902e-09
2998,9.101875859065311e-09
2999,9.231134032077859e-09
3000,9.251762453695547e-09
3001,9.343035549806275e-09
3002,9.379360215253698e-09
3003,9.412448420248676e-09
3004,9.48865270312575e-09
3005,9.537271027352454e-09
3006,9.641790332246864e-09
3007,9.669112828526865e-09
3008,9.767755685925987e-09
3009,9.794222627315479e-09
3010,9.835476236196283e-09
3011,9.871569129632735e-09
3012,9.978496447157619e-09
3013,1.0012008066413114e-08
3014,1.0120933652420947e-08
3015,1.0230113763040425e-08
3016,1.032203424162805e-08
3017,1.0356009612087972e-08
3018,1.0425109287830913e-08
3019,1.0514306179255395e-08
3020,1.0517818928231109e-08
3021,1.0548171891903725e-08
3022,1.0639658267046595e-08
3023,1.0725658059912895e-08
3024,1.0779550294280445e-08
3025,1.0862846047072576e-08
3026,1.0931090004593841e-08
3027,1.0946820133339304e-08
3028,1.1106293363109852e-08
3029,1.1166359665607949e-08
3030,1.128635430814388e-08
3031,1.133400516003106e-08
3032,1.1407637721968904e-08
3033,1.1457365358095418e-08
3034,1.1492839211348475e-08
3035,1.1597193463164359e-08
3036,1.1608201949037643e-08
3037,1.164157820366474e-08
3038,1.1746353535315937e-08
3039,1.1800853487223322e-08
3040,1.1825473174167029e-08
3041,1.1945841878487814e-08
3042,1.2008351868293173e-08
3043,1.2098198104918537e-08
3044,1.220981553295094e-08
3045,1.2290227918493824e-08
3046,1.2351777912556791e-08
3047,1.2386173719660918e-08
3048,1.2523930700387104e-08
3049,1.2677927271351587e-08
3050,1.2712613769414034e-08
3051,1.2759807745014373e-08
3052,1.2808201609471487e-08
3053,1.28862440172856e-08
3054,1.2921446072522834e-08
3055,1.3015665692937995e-08
3056,1.3164310890652936e-08
3057,1.3250125431394528e-08
3058,1.338330883818204e-08
3059,1.3431978596578858e-08
3060,1.3471276545382191e-08
3061,1.366511849383579e-08
3062,1.3698756967603204e-08
3063,1.3744239869379247e-08
3064,1.3824263096608872e-08
3065,1.3871031095356402e-08
3066,1.3944996653354512e-08
3067,1.4102076100269172e-08
3068,1.4157496543931053e-08
3069,1.4237423344328372e-08
3070,1.4367663646628666e-08
3071,1.4390650950198381e-08
3072,1.4524617513603984e-08
3073,1.4674475006117875e-08
3074,1.47368135040917e-08
3075,1.4780705431948934e-08
3076,1.4868196990535836e-08
3077,1.4897465628889434e-08
3078,1.5036345320322143e-08
3079,1.509590372883721e-08
3080,1.5184150193089704e-08
3081,1.525933161153685e-08
3082,1.5350898826526597e-08
3083,1.542744089711888e-08
3084,1.5559730215319268e-08
3085,1.5686100541723076e-08
3086,1.5741552843663482e-08
3087,1.5884846464209915e-08
3088,1.6006075996279387e-08
3089,1.6044522189000055e-08
3090,1.6122212889909e-08
3091,1.6254826610718345e-08
3092,1.634883839708176e-08
3093,1.645793479860107e-08
3094,1.6573102459305086e-08
3095,1.6731752210121697e-08
3096,1.680147400352382e-08
3097,1.699015575268048e-08
3098,1.713619873630384e-08
3099,1.7180466111725133e-08
3100,1.7316766098939222e-08
3101,1.7445753789741525e-08
3102,1.7456395828463855e-08
3103,1.75279204764865e-08
3104,1.7665185715536345e-08
3105,1.7859234635529895e-08
3106,1.7896584169561746e-08
3107,1.797935437012538e-08
3108,1.821736545308527e-08
3109,1.8359732261508715e-08
3110,1.8481257679111787e-08
3111,1.8586411793665505e-08
3112,1.866970847734965e-08
3113,1.8712095566093724e-08
3114,1.8985964081532864e-08
3115,1.9043455317773952e-08
3116,1.9122205434667646e-08
3117,1.9284045988710547e-08
3118,1.9495202298610932e-08
3119,1.9742257969376704e-08
3120,1.9844193051018698e-08
3121,1.9966985663299138e-08
3122,2.003197627004874e-08
3123,2.0144504644385946e-08
3124,2.0174266537943913e-08
3125,2.0498002902225525e-08
3126,2.0525681101489114e-08
3127,2.07317934898783e-08
3128,2.079485246492614e-08
3129,2.0870508073134917e-08
3130,2.106691919173438e-08
3131,2.110359871365317e-08
3132,2.1163416121514297e-08
3133,2.1522696282520133e-08
3134,2.1808748477473484e-08
3135,2.2017833523172426e-08
3136,2.218442805555134e-08
3137,2.2239609382676612e-08
3138,2.241920615519632e-08
3139,2.246316648409184e-08
3140,2.258422679341217e-08
3141,2.2724250805755985e-08
3142,2.285888803690671e-08
3143,2.2911549615186198e-08
3144,2.3043175166771056e-08
3145,2.314791531250734e-08
3146,2.337035232903468e-08
3147,2.3606313846431935e-08
3148,2.3825655712325725e-08
3149,2.3868317308772726e-08
3150,2.4068402290881543e-08
3151,2.434721932375835e-08
3152,2.4443414782069152e-08
3153,2.4457796319273953e-08
3154,2.470302885020459e-08
3155,2.4996182042804452e-08
3156,2.5144584141568952e-08
3157,2.5376497760138363e-08
3158,2.5397381378861206e-08
3159,2.5527997410359634e-08
3160,2.5816023687345795e-08
3161,2.6002177341935634e-08
3162,2.610763735068973e-08
3163,2.619030081823385e-08
3164,2.6403169051354247e-08
3165,2.6608944356702087e-08
3166,2.667695638018927e-08
3167,2.7091480971717357e-08
3168,2.710086502689126e-08
3169,2.735991162807839e-08
3170,2.7560635825952697e-08
3171,2.7574485970276362e-08
3172,2.8023664470400854e-08
3173,2.8047672442014004e-08
3174,2.822442667290707e-08
3175,2.8332745611540736e-08
3176,2.8518262636018596e-08
3177,2.8765448121416257e-08
3178,2.9013465656464033e-08
3179,2.9248266812644872e-08
3180,2.937171686470216e-08
3181,2.949626021774216e-08
3182,2.961527009304065e-08
3183,3.024184954962384e-08
3184,3.034874727501528e-08
3185,3.058468482417748e-08
3186,3.072086576814367e-08
3187,3.0893922590474516e-08
3188,3.117116952404805e-08
3189,3.147722667301705e-08
3190,3.169399495044712e-08
3191,3.1780842989094866e-08
3192,3.196537151207683e-08
3193,3.2213157152335414e-08
3194,3.2321921934152266e-08
3195,3.267072506492569e-08
3196,3.281058527785756e-08
3197,3.3104141460230235e-08
3198,3.353900486159397e-08
3199,3.373315495432067e-08
3200,3.392880803763006e-08
3201,3.4248342732166214e-08
3202,3.466245371454257e-08
3203,3.48259702738053e-08
3204,3.501580493847069e-08
3205,3.525202026747582e-08
3206,3.557863521996237e-08
3207,3.5735262535564486e-08
3208,3.618360931867741e-08
3209,3.623072898251549e-08
3210,3.6351197745850864e-08
3211,3.6531421974504745e-08
3212,3.710363237386661e-08
3213,3.71409078641715e-08
3214,3.728595739897709e-08
3215,3.792680364670945e-08
3216,3.8148844111823764e-08
3217,3.8196151622915936e-08
3218,3.866632393861583e-08
3219,3.878442266296963e-08
3220,3.89882679174763e-08
3221,3.9061813239409766e-08
3222,3.928661002447371e-08
3223,3.941494039677095e-08
3224,3.993047377084208e-08
3225,4.009679889517966e-08
3226,4.0340644860851326e-08
3227,4.093774491282045e-08
3228,4.1222285875048885e-08
3229,4.1795251808153184e-08
3230,4.206147882821946e-08
3231,4.244562409759293e-08
3232,4.260536168965521e-08
3233,4.316988145922072e-08
3234,4.334499315420875e-08
3235,4.3717566054102657e-08
3236,4.405166167756936e-08
3237,4.42578899931788e-08
3238,4.491847017720059e-08
3239,4.5223036270378574e-08
3240,4.533800547817536e-08
3241,4.549036002327809e-08
3242,4.560065775614613e-08
3243,4.6132099480444275e-08
3244,4.6279756348665466e-08
3245,4.664630063836085e-08
3246,4.711847555358106e-08
3247,4.7418955307169204e-08
3248,4.804097643102873e-08
3249,4.8190555088658063e-08
3250,4.8711697466843194e-08
3251,4.8990375816465144e-08
3252,4.935394222796353e-08
3253,4.968012443971867e-08
3254,5.014087379014367e-08
3255,5.055168912453434e-08
3256,5.067081925438572e-08
3257,5.141834655581987e-08
3258,5.179689752847567e-08
3259,5.19820696819366e-08
3260,5.242199813070424e-08
3261,5.267911117020797e-08
3262,5.318170115391959e-08
3263,5.3637136044782827e-08
3264,5.3768902894475e-08
3265,5.41902311279831e-08
3266,5.450518363718061e-08
3267,5.494168709171861e-08
3268,5.582449512106279e-08
3269,5.6146412446759896e-08
3270,5.64756520635518e-08
3271,5.6868316674248e-08
3272,5.70897390763964e-08
3273,5.744884436230906e-08
3274,5.788761998384116e-08
3275,5.832298047311579e-08
3276,5.8614129842243223e-08
3277,5.8969362641657686e-08
3278,5.998792247461911e-08
3279,6.100646797034571e-08
3280,6.155686420631835e-08
3281,6.193344092872404e-08
3282,6.307552025794917e-08
3283,6.319065259669307e-08
3284,6.384586390283408e-08
3285,6.438140849589865e-08
3286,6.498096452029731e-08
3287,6.528426977722962e-08
3288,6.557819133879915e-08
3289,6.61180876145007e-08
3290,6.684101261645884e-08
3291,6.714587402085214e-08
3292,6.792689520426669e-08
3293,6.805443897457064e-08
3294,6.883951801519716e-08
3295,6.926165755347231e-08
3296,7.024081054776204e-08
3297,7.071168795206095e-08
3298,7.097077380016106e-08
3299,7.174555898752952e-08
3300,7.218163469752782e-08
3301,7.252067041522162e-08
3302,7.290610992921678e-08
3303,7.346736680822868e-08
3304,7.432727069882782e-08
3305,7.571784017347571e-08
3306,7.60836916440472e-08
3307,7.656167284302163e-08
3308,7.69683306064421e-08
3309,7.789831201951215e-08
3310,7.823003226311643e-08
3311,7.933469494211963e-08
3312,8.014299366074625e-08
3313,8.155084003362174e-08
3314,8.216933758775766e-08
3315,8.32199588428979e-08
3316,8.345520031844446e-08
3317,8.426965899346879e-08
3318,8.559548886539966e-08
3319,8.6285121784995e-08
3320,8.727061817583049e-08
3321,8.904117930679202e-08
3322,8.953234235687833e-08
3323,9.045750159634226e-08
3324,9.103527561488211e-08
3325,9.227039079568323e-08
3326,9.353150089871202e-08
3327,9.446931010425173e-08
3328,9.453518477512105e-08
3329,9.556008909273447e-08
3330,9.700962783602008e-08
3331,9.743706745949518e-08
3332,9.904495195183568e-08
3333,1.0031501682615404e-07
3334,1.0062064412374413e-07
3335,1.0200950825211961e-07
3336,1.0281469690463874e-07
3337,1.0310959393533814e-07
3338,1.0368481991193458e-07
3339,1.046559296687221e-07
3340,1.0757035949759858e-07
3341,1.0831983708078349e-07
3342,1.0881376478769658e-07
3343,1.0998455577147435e-07
3344,1.1081080736287682e-07
3345,1.1162344365298176e-07
3346,1.124757209332276e-07
3347,1.1319963211962735e-07
3348,1.1581507215455066e-07
3349,1.1682434395039467e-07
3350,1.1745637918562227e-07
3351,1.1934636530678076e-07
3352,1.203599883733419e-07
3353,1.2059622432776755e-07
3354,1.2134008154240176e-07
3355,1.234751940375468e-07
3356,1.2486117840823127e-07
3357,1.261450399532802e-07
3358,1.265633352605512e-07
3359,1.2707289975870067e-07
3360,1.2939739360914719e-07
3361,1.302666046920004e-07
3362,1.3267844300043033e-07
3363,1.335462012066876e-07
3364,1.3585157309146765e-07
3365,1.3622105287731256e-07
3366,1.3854030202077005e-07
3367,1.3953039606951752e-07
3368,1.3976104018088385e-07
3369,1.4162241926541336e-07
3370,1.421203995412799e-07
3371,1.4317168686200016e-07
3372,1.4527083138818337e-07
3373,1.4579009591459784e-07
3374,1.487401326241285e-07
3375,1.4936045236052534e-07
3376,1.5174929621213803e-07
3377,1.5280026166168508e-07
3378,1.5450417105432843e-07
3379,1.5669183699483617e-07
3380,1.5734759597890205e-07
3381,1.5990893959167774e-07
3382,1.6036804949534629e-07
3383,1.613879551327503e-07
3384,1.62447019806913e-07
3385,1.642271753957541e-07
3386,1.6574614899726217e-07
3387,1.6769839076634613e-07
3388,1.6917960682592982e-07
3389,1.698551669532309e-07
3390,1.7193409855408734e-07
3391,1.7445209462781283e-07
3392,1.763911058407872e-07
3393,1.7739240257505012e-07
3394,1.785340209594951e-07
3395,1.7992746985683026e-07
3396,1.8131518730388537e-07
3397,1.8276803417741018e-07
3398,1.836523215324289e-07
3399,1.84607492909042e-07
3400,1.881564777062829e-07
3401,1.8967251436087224e-07
3402,1.9021942747316976e-07
3403,1.911365492501843e-07
3404,1.941422470728048e-07
3405,1.9517200146543502e-07
3406,1.9646209794710688e-07
3407,1.9762573320869106e-07
3408,2.0023446471951087e-07
3409,2.00630272808639e-07
3410,2.0326529476946654e-07
3411,2.0350237796361158e-07
3412,2.0486518590596435e-07
3413,2.0670361810840565e-07
3414,2.0737560977129526e-07
3415,2.0919446338902e-07
3416,2.120998976292168e-07
3417,2.1616043998700623e-07
3418,2.173175175244529e-07
3419,2.1836786537899761e-07
3420,2.2062838447477989e-07
3421,2.2259961260592424e-07
3422,2.2404104722934126e-07
3423,2.2524587792584492e-07
3424,2.2772140266983464e-07
3425,2.289267194804657e-07
3426,2.2996879518930915e-07
3427,2.3177536170280143e-07
3428,2.3396906222071795e-07
3429,2.3457568350084858e-07
3430,2.3666083747144268e-07
3431,2.398010969330505e-07
3432,2.400274730928755e-07
3433,2.4361818630675546e-07
3434,2.447831999733184e-07
3435,2.4854610792693293e-07
3436,2.500130393815274e-07
3437,2.516300484538017e-07
3438,2.5335368319839803e-07
3439,2.551910612247421e-07
3440,2.566066424932853e-07
3441,2.5910177088118336e-07
3442,2.602667302789292e-07
3443,2.655978457707356e-07
3444,2.6773724445568376e-07
3445,2.719708514643631e-07
3446,2.7207083757002495e-07
3447,2.758606770081146e-07
3448,2.77326591857717e-07
3449,2.795639575574535e-07
3450,2.8047730023581755e-07
3451,2.8132002283801094e-07
3452,2.84530225093027e-07
3453,2.8590356870165537e-07
3454,2.879367178957769e-07
3455,2.8929142612169116e-07
3456,2.91394381608397e-07
3457,2.9490506989625593e-07
3458,2.9930989722501626e-07
3459,3.009266118277641e-07
3460,3.0198330976397824e-07
3461,3.048981794804678e-07
3462,3.0683943298202794e-07
3463,3.0995543451636845e-07
3464,3.117032369352355e-07
3465,3.1291716481867583e-07
3466,3.1925358403909495e-07
3467,3.2075149420553543e-07
3468,3.247873599766379e-07
3469,3.272122818909112e-07
3470,3.2890031013087813e-07
3471,3.3028331364491656e-07
3472,3.3340504079936545e-07
3473,3.355523170398059e-07
3474,3.367327144847686e-07
3475,3.397530736386819e-07
3476,3.4206845679449404e-07
3477,3.461842583303401e-07
3478,3.4653250878834374e-07
3479,3.494121291772368e-07
3480,3.507664975183942e-07
3481,3.5293041855039794e-07
3482,3.573241740566239e-07
3483,3.6019762493413723e-07
3484,3.652450661168882e-07
3485,3.659209407677155e-07
3486,3.686393054984496e-07
3487,3.732371292193713e-07
3488,3.7423038210768017e-07
3489,3.751247903377118e-07
3490,3.7945729122181236e-07
3491,3.851256948953487e-07
3492,3.876436451324444e-07
3493,3.9073547441158555e-07
3494,3.9298389026526784e-07
3495,3.9644275375743216e-07
3496,3.986747515871468e-07
3497,4.0195916050626006e-07
3498,4.079219514781371e-07
3499,4.091217207672468e-07
3500,4.128903161578996e-07
3501,4.147988843402406e-07
3502,4.1774486667277344e-07
3503,4.1850009911708117e-07
3504,4.2379383184979214e-07
3505,4.2580696810027275e-07
3506,4.300730229615125e-07
3507,4.348666086385155e-07
3508,4.377173921071013e-07
3509,4.3964508583658957e-07
3510,4.414233521713863e-07
3511,4.448731688689659e-07
3512,4.4762194336381536e-07
3513,4.494527325853241e-07
3514,4.5405297798496164e-07
3515,4.563088553129267e-07
3516,4.57266920534414e-07
3517,4.5923788368857164e-07
3518,4.6362483347390183e-07
3519,4.66317443021012e-07
3520,4.6836223510930897e-07
3521,4.736862235858324e-07
3522,4.775587921800514e-07
3523,4.820138170326501e-07
3524,4.823729369826129e-07
3525,4.852262939037934e-07
3526,4.902588514849073e-07
3527,4.922095171424314e-07
3528,4.95406435654964e-07
3529,5.002601794915157e-07
3530,5.01483134526518e-07
3531,5.050317455304922e-07
3532,5.073512215887682e-07
3533,5.090797498150958e-07
3534,5.100415705708415e-07
3535,5.168498936674221e-07
3536,5.194342292029305e-07
3537,5.240259251845504e-07
3538,5.274334662990811e-07
3539,5.324714903669188e-07
3540,5.365762440504208e-07
3541,5.377305701494272e-07
3542,5.41401112180975e-07
3543,5.454000368510178e-07
3544,5.460716376434055e-07
3545,5.510106234494961e-07
3546,5.559620598123497e-07
3547,5.579527961750068e-07
3548,5.619328578026511e-07
3549,5.673607300623652e-07
3550,5.71360093776441e-07
3551,5.739712841404891e-07
3552,5.75640169840298e-07
3553,5.80530991034384e-07
3554,5.839139257001254e-07
3555,5.869251798575136e-07
3556,5.920875044192188e-07
3557,5.970276375443765e-07
3558,6.024486526350057e-07
3559,6.036554132944986e-07
3560,6.055759837789123e-07
3561,6.083932437680082e-07
3562,6.119192536177554e-07
3563,6.222629200874481e-07
3564,6.224045788544135e-07
3565,6.238268163592117e-07
3566,6.276613635528001e-07
3567,6.345914315095754e-07
3568,6.383741264340987e-07
3569,6.428372159193022e-07
3570,6.439640105926916e-07
3571,6.47802496990521e-07
3572,6.540944218208214e-07
3573,6.550522455706603e-07
3574,6.618275369234617e-07
3575,6.642690984905818e-07
3576,6.656986748881547e-07
3577,6.710754515242823e-07
3578,6.731416859182178e-07
3579,6.793988347088788e-07
3580,6.804324845235254e-07
3581,6.846175080358213e-07
3582,6.900171762661073e-07
3583,6.911126038879131e-07
3584,6.949118356122136e-07
3585,6.996525811218736e-07
3586,7.033494814645922e-07
3587,7.063510235971431e-07
3588,7.108895761599123e-07
3589,7.114539324218318e-07
3590,7.132081675291017e-07
3591,7.16572952856707e-07
3592,7.190397657344905e-07
3593,7.233635298264903e-07
3594,7.289967188775083e-07
3595,7.342560093677928e-07
3596,7.352326624893947e-07
3597,7.377174301956859e-07
3598,7.395445697244168e-07
3599,7.452908504456503e-07
3600,7.48443508113479e-07
3601,7.506945412367764e-07
3602,7.532215049144847e-07
3603,7.598098686224694e-07
3604,7.665039910036745e-07
3605,7.686344782906788e-07
3606,7.710561690178891e-07
3607,7.75551226482277e-07
3608,7.769990301909507e-07
3609,7.813424277641892e-07
3610,7.872323916705286e-07
3611,7.908396797218967e-07
3612,7.978982281736755e-07
3613,8.01108589302003e-07
3614,8.053724417937213e-07
3615,8.083042719834228e-07
3616,8.133491334884851e-07
3617,8.191491904132491e-07
3618,8.211326514821498e-07
3619,8.24502602581359e-07
3620,8.287886793295824e-07
3621,8.302316174962299e-07
3622,8.329109501340715e-07
3623,8.406370525490628e-07
3624,8.417682075206486e-07
3625,8.432300604696571e-07
3626,8.463839757153861e-07
3627,8.516126795218748e-07
3628,8.537304405870733e-07
3629,8.584902769754692e-07
3630,8.624821100264074e-07
3631,8.650689015427018e-07
3632,8.685386193288457e-07
3633,8.771570465200114e-07
3634,8.827656450347881e-07
3635,8.834020841113498e-07
3636,8.868929100135155e-07
3637,8.941675570363161e-07
3638,8.98237897795389e-07
3639,8.998170921165254e-07
3640,9.022832729088173e-07
3641,9.083546481612809e-07
3642,9.118331523854809e-07
3643,9.192944167605779e-07
3644,9.217321786819466e-07
3645,9.259697363515236e-07
3646,9.307922173821603e-07
3647,9.362009431405324e-07
3648,9.4007645801706e-07
3649,9.442660730284369e-07
3650,9.514560872186459e-07
3651,9.54443027234003e-07
3652,9.589985724059756e-07
3653,9.631481814703565e-07
3654,9.662316937067936e-07
3655,9.671663927923162e-07
3656,9.738109912669245e-07
3657,9.77639917145302e-07
3658,9.786317312668745e-07
3659,9.823497419273294e-07
3660,9.895267893057631e-07
3661,9.94627187668989e-07
3662,1.0005987869860485e-06
3663,1.0024513754661557e-06
3664,1.0075342148282046e-06
3665,1.009225403573473e-06
3666,1.0109735062625753e-06
3667,1.0183502245744513e-06
3668,1.0194717112021988e-06
3669,1.0205515311297528e-06
3670,1.0279757800300548e-06
3671,1.0297943865216616e-06
3672,1.0337144853350573e-06
3673,1.0361549004937717e-06
3674,1.039799437193674e-06
3675,1.0424860992643957e-06
3676,1.0465080734042e-06
3677,1.0530482883874887e-06
3678,1.055051170468177e-06
3679,1.0581033329803454e-06
3680,1.0641583757685988e-06
3681,1.0707221885329601e-06
3682,1.0757009025034364e-06
3683,1.0775603561866846e-06
3684,1.08163579670755e-06
3685,1.0844231771042567e-06
3686,1.0879445176234097e-06
3687,1.0903132779663788e-06
3688,1.0930561355691206e-06
3689,1.0984130591088213e-06
3690,1.1013530346760312e-06
3691,1.1099327689304403e-06
3692,1.1116832494865067e-06
3693,1.1127234786409623e-06
3694,1.1170858823878902e-06
3695,1.123095411911169e-06
3696,1.1264454508017222e-06
3697,1.1316217780481846e-06
3698,1.1342653772238576e-06
3699,1.1378482468706961e-06
3700,1.1410194650833732e-06
3701,1.146395482322448e-06
3702,1.1507733116678538e-06
3703,1.1528287889752704e-06
3704,1.1588761186134435e-06
3705,1.1599807972403196e-06
3706,1.1642026661542874e-06
3707,1.1669785117057613e-06
3708,1.1728701374748596e-06
3709,1.1737511967656287e-06
3710,1.1786295944496837e-06
3711,1.181504503079755e-06
3712,1.1828830409794668e-06
3713,1.1902281922296512e-06
3714,1.192258439566359e-06
3715,1.1936715931894722e-06
3716,1.1965980136628223e-06
3717,1.1993073929538898e-06
3718,1.2054041325802702e-06
3719,1.2091707000584214e-06
3720,1.210467488918058e-06
3721,1.214127512497282e-06
3722,1.2206038179142442e-06
3723,1.2216456735294833e-06
3724,1.22790510260303e-06
3725,1.2358092510773969e-06
3726,1.2402088450959021e-06
3727,1.241432422867072e-06
3728,1.2469000153975922e-06
3729,1.2532038704622936e-06
3730,1.2551727099668052e-06
3731,1.2589726781839162e-06
3732,1.2616293650400736e-06
3733,1.2668238329726055e-06
3734,1.2707403867474423e-06
3735,1.2720614440940227e-06
3736,1.2810616644435928e-06
3737,1.2820472353636506e-06
3738,1.2847619479888215e-06
3739,1.2896322707731402e-06
3740,1.2909721583057937e-06
3741,1.2932539706230144e-06
3742,1.29731977795584e-06
3743,1.298558176979789e-06
3744,1.3033242905064788e-06
3745,1.309077736872111e-06
3746,1.3148072850646093e-06
3747,1.319268703676408e-06
3748,1.3226255310191605e-06
3749,1.3295922724357255e-06
3750,1.3362842429427695e-06
3751,1.342715611506868e-06
3752,1.3436896971230516e-06
3753,1.350535525553951e-06
3754,1.351258034247349e-06
3755,1.3527088788532785e-06
3756,1.3587882143360873e-06
3757,1.3599894488276187e-06
3758,1.3640158286409232e-06
3759,1.3658958894450238e-06
3760,1.3706387818724435e-06
3761,1.37527055583543e-06
3762,1.3791244806559801e-06
3763,1.3808851190043223e-06
3764,1.3868937415042201e-06
3765,1.3919787923652231e-06
3766,1.3951945969353699e-06
3767,1.4080066438238193e-06
3768,1.4086541384729062e-06
3769,1.4107568772707959e-06
3770,1.414743198915704e-06
3771,1.420716651104077e-06
3772,1.4261282207264265e-06
3773,1.4289212717821548e-06
3774,1.4307940213385749e-06
3775,1.4349783296040307e-06
3776,1.4380731946159016e-06
3777,1.446061810931592e-06
3778,1.4498977386046677e-06
3779,1.4515302526447433e-06
3780,1.4554057863514955e-06
3781,1.4580370238103505e-06
3782,1.4721812216702422e-06
3783,1.4741986459575757e-06
3784,1.4785478894739502e-06
3785,1.4817756050285938e-06
3786,1.4874363544656548e-06
3787,1.490165256309562e-06
3788,1.4933061726801968e-06
3789,1.4981614571064612e-06
3790,1.502610405643641e-06
3791,1.5067554767744219e-06
3792,1.509238472898383e-06
3793,1.516089755978535e-06
3794,1.521907322688715e-06
3795,1.5242840303321814e-06
3796,1.5280551122626916e-06
3797,1.530592040471566e-06
3798,1.5381222682177817e-06
3799,1.5392511500670802e-06
3800,1.5401041236293276e-06
3801,1.544888896766411e-06
3802,1.5495841597007194e-06
3803,1.557141068008628e-06
3804,1.5575721347609255e-06
3805,1.560501103743903e-06
3806,1.566198035764338e-06
3807,1.5731640169957e-06
3808,1.574992367585671e-06
3809,1.5785849720409402e-06
3810,1.5857335470948424e-06
3811,1.5897443816606897e-06
3812,1.5921525597127811e-06
3813,1.5968059677928297e-06
3814,1.599913666125443e-06
3815,1.6056901931250913e-06
3816,1.6063908472825659e-06
3817,1.613569736753749e-06
3818,1.6181432700976469e-06
3819,1.6226414932831601e-06
3820,1.6229683132150258e-06
3821,1.6233590483705363e-06
3822,1.6352735680858416e-06
3823,1.6374979693856614e-06
3824,1.643383095618522e-06
3825,1.6434020960829785e-06
3826,1.645388792174364e-06
3827,1.6508645155638775e-06
3828,1.6552214128450858e-06
3829,1.6595441506016338e-06
3830,1.6616165222369296e-06
3831,1.668241726417039e-06
3832,1.6708613291637844e-06
3833,1.6764464527788488e-06
3834,1.6838392563595426e-06
3835,1.68779144759522e-06
3836,1.6922621167692807e-06
3837,1.6986323937114871e-06
3838,1.7004538433122287e-06
3839,1.7065918660936435e-06
3840,1.7132828745289101e-06
3841,1.718002041623757e-06
3842,1.7204458341172123e-06
3843,1.7248779355413533e-06
3844,1.7269650708415392e-06
3845,1.736342996450299e-06
3846,1.739229923870429e-06
3847,1.7435937876550908e-06
3848,1.7452908566325379e-06
3849,1.7538417070642928e-06
3850,1.7564602832810863e-06
3851,1.7586852417948338e-06
3852,1.763569498701566e-06
3853,1.7670689570601801e-06
3854,1.7695896666207303e-06
3855,1.7776075879739524e-06
3856,1.7805778995744016e-06
3857,1.7845356344465743e-06
3858,1.7872719968839846e-06
3859,1.7909332697646484e-06
3860,1.7967016382386004e-06
3861,1.7975325186365672e-06
3862,1.8033767445222726e-06
3863,1.8078454771283191e-06
3864,1.811746055594025e-06
3865,1.8155675806102626e-06
3866,1.819921865843691e-06
3867,1.8249843044284845e-06
3868,1.8315211750779768e-06
3869,1.8324741618475378e-06
3870,1.8350536082722826e-06
3871,1.8384342557515242e-06
3872,1.8454658007429798e-06
3873,1.850465717173513e-06
3874,1.8558927814716481e-06
3875,1.8594430648022877e-06
3876,1.8614111080451097e-06
3877,1.8648699855915098e-06
3878,1.8673655244351799e-06
3879,1.8729664229960081e-06
3880,1.8734212628188837e-06
3881,1.8817375253069842e-06
3882,1.8831583981468716e-06
3883,1.8926820345804665e-06
3884,1.8992106712154047e-06
3885,1.904596246711495e-06
3886,1.9061373643569038e-06
3887,1.90904919903518e-06
3888,1.9159256212181676e-06
3889,1.9204654597298017e-06
3890,1.9225990744061327e-06
3891,1.9236776532385063e-06
3892,1.9271877351730213e-06
3893,1.9340116054669537e-06
3894,1.9396349382383973e-06
3895,1.9439179826508787e-06
3896,1.9469263161269475e-06
3897,1.9501122162737844e-06
3898,1.9525536757666393e-06
3899,1.9555639111267983e-06
3900,1.961542375909657e-06
3901,1.9648923042809994e-06
3902,1.9691506193156323e-06
3903,1.97734331102953e-06
3904,1.978826323743071e-06
3905,1.9819564622622944e-06
3906,1.987237264058772e-06
3907,1.9916336038778427e-06
3908,1.9966088244947544e-06
3909,1.998213545810014e-06
3910,2.0015492851195263e-06
3911,2.0104548588658498e-06
3912,2.0119435280578135e-06
3913,2.012862980655797e-06
3914,2.0152715848780892e-06
3915,2.020123117597031e-06
3916,2.029494744064683e-06
3917,2.032593878774631e-06
3918,2.0361145484229355e-06
3919,2.0401017908864565e-06
3920,2.045629348793735e-06
3921,2.052900224997506e-06
3922,2.0539084804183765e-06
3923,2.0566770729115857e-06
3924,2.061987395003907e-06
3925,2.068211109860386e-06
3926,2.0691379508539613e-06
3927,2.0745747777464566e-06
3928,2.0776440700894588e-06
3929,2.083660885799983e-06
3930,2.0889851937148117e-06
3931,2.0907252633532077e-06
3932,2.0931856253613087e-06
3933,2.0964116190115504e-06
3934,2.102494653838499e-06
3935,2.107613775279706e-06
3936,2.108936062015203e-06
3937,2.111755860290345e-06
3938,2.1168261692327085e-06
3939,2.121604588330054e-06
3940,2.1222665277330717e-06
3941,2.1265318618937914e-06
3942,2.127531769376392e-06
3943,2.133667157029139e-06
